token,score,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance
e61adc75d7da50c3,0.4568220480373424,1.0,1.0,0.6963729152896216,0.0,1.0,1.0
4cd806a126f85b23,0.4611026950827299,1.0,1.0,0.7066464681985519,0.0,1.0,1.0
6d66b095f93750f7,0.4623760735722233,1.0,1.0,0.709702576573336,0.0,1.0,1.0
9d7ec713a2fb5e44,0.4739526383568382,1.0,1.0,0.7374863320564117,0.0,1.0,1.0
78cfb731b49c5aed,0.4742559131383941,1.0,1.0,0.738214191532146,0.0,1.0,1.0
592f9e4317dd52e2,0.4749711755371615,1.0,1.0,0.7399308212891877,0.0,1.0,1.0
deb63152bd9453e0,0.4765452675833045,1.0,1.0,0.7437086421999309,0.0,1.0,0.0
baf11c6f018d56f9,0.4775100566087933,1.0,1.0,0.7460241358611042,0.0,1.0,1.0
7cead15dfaab593e,0.4781545633594447,1.0,1.0,0.7475709520626672,0.0,1.0,1.0
70d79606f745562e,0.4788337467843842,1.0,1.0,0.7492009922825221,0.0,1.0,1.0
a9ffe9bb174851e6,0.4791058287984654,1.0,1.0,0.7498539891163171,0.0,1.0,1.0
f470121c6add5665,0.4817305879834461,1.0,1.0,0.7561534111602708,0.0,1.0,1.0
33c738c5f199510e,0.4823186375442492,1.0,1.0,0.7575647301061982,0.0,1.0,1.0
983d04f21f6953f6,0.4827271800737169,1.0,1.0,0.7585452321769205,0.0,1.0,1.0
807f6b90b60d5685,0.4843332085180319,1.0,1.0,0.7623997004432765,0.0,1.0,1.0
26c48df074d151c6,0.4854796379283931,1.0,1.0,0.7651511310281436,0.0,1.0,1.0
faa12c2adc7c521f,0.4857691007375865,1.0,1.0,0.7658458417702076,0.0,1.0,0.5
50ab222cd07b5bcd,0.4857750902651371,1.0,1.0,0.7658602166363291,0.0,1.0,1.0
1b96821ba3425e3b,0.4875885754087948,1.0,1.0,0.7702125809811077,0.0,1.0,1.0
3be53588a286557f,0.4908760200416228,1.0,1.0,0.7781024480998947,0.0,1.0,1.0
780eada83bbc57b1,0.49355368123239,1.0,1.0,0.7845288349577361,0.0,1.0,1.0
4f5b00e0de115593,0.4939703828289328,1.0,1.0,0.785528918789439,0.0,1.0,1.0
eb86e67498595966,0.4940357671675353,1.0,1.0,0.785685841202085,0.0,1.0,1.0
cf05c9f4f6e55af3,0.4949730324291195,1.0,1.0,0.787935277829887,0.0,1.0,1.0
0503cc398e2656be,0.4971922516036546,1.0,1.0,0.793261403848771,0.0,1.0,1.0
7d966991a14353b3,0.5000257680113473,1.0,1.0,0.8000618432272336,0.0,1.0,1.0
c3e80fd14bce51a0,0.501073630605986,1.0,1.0,0.8025767134543664,0.0,1.0,1.0
7320f05fb6675c76,0.5077859214075534,1.0,1.0,0.818686211378128,0.0,1.0,1.0
69616d6f715256dc,0.5103036719349824,1.0,1.0,0.8247288126439577,0.0,1.0,1.0
cc3ebf79ba985643,0.5120279694678445,1.0,1.0,0.8288671267228267,0.0,1.0,1.0
9ee5cb5e3908569a,0.512438396874491,1.0,1.0,0.8298521524987784,0.0,1.0,1.0
de18caace4a351b6,0.5132748227648999,1.0,1.0,0.8318595746357597,0.0,1.0,1.0
7e7480ffa3aa55a4,0.5136155074633478,1.0,1.0,0.8326772179120348,0.0,1.0,1.0
774aad2507f75660,0.5139547602793463,1.0,1.0,0.833491424670431,0.0,1.0,1.0
cfb755b8d37458ac,0.51578192103102,1.0,1.0,0.8378766104744481,0.0,1.0,1.0
58a10d0c924050cf,0.5168839124386321,1.0,1.0,0.840521389852717,0.0,1.0,1.0
e194e033ee72504a,0.5169648652452605,1.0,1.0,0.8407156765886252,0.0,1.0,1.0
3dd0dfc88c6a5de8,0.5176190668622015,1.0,1.0,0.8422857604692836,0.0,1.0,1.0
21000f5c15845bf4,0.5180855820097918,1.0,1.0,0.8434053968235004,0.0,1.0,1.0
52c77cea68eb5afc,0.519290030847501,1.0,1.0,0.8462960740340024,0.0,1.0,1.0
5005f44bd2135f3b,0.5201579743736322,1.0,1.0,0.8483791384967172,0.0,1.0,0.5
a0ce26a6f335530d,0.522320843880919,1.0,1.0,0.8535700253142058,0.0,1.0,1.0
63a10444501d5ead,0.5229860646295096,1.0,1.0,0.8551665551108228,0.0,1.0,1.0
1844ec136eb05d57,0.5243252436951987,1.0,1.0,0.8583805848684768,0.0,1.0,1.0
8a808765078856bf,0.5310685756969517,1.0,1.0,0.874564581672684,0.0,1.0,1.0
0dc54a8c8203567b,0.5316221793220345,1.0,1.0,0.8758932303728827,0.0,1.0,1.0
57fa478b9b1e5de3,0.532513476959155,1.0,1.0,0.8780323447019718,0.0,1.0,1.0
16a40c5db95c5467,0.5346865633806964,1.0,1.0,0.8832477521136713,0.0,1.0,1.0
2ba94c9278825a74,0.5351153882406651,1.0,1.0,0.884276931777596,0.0,1.0,1.0
3d6703caa0c951a8,0.5374176021046119,1.0,1.0,0.8898022450510683,0.0,1.0,1.0
bf1370df23cf5118,0.5375216560619215,1.0,1.0,0.8900519745486115,0.0,1.0,1.0
c41d82a41da35d8d,0.5386580761330882,1.0,1.0,0.8927793827194117,0.0,1.0,1.0
d38090818a0b5bed,0.5388037249756265,1.0,1.0,0.8931289399415036,0.0,1.0,0.0
a479822714c6558b,0.5390826868924936,1.0,1.0,0.8937984485419848,0.0,1.0,1.0
beeb0c78917a528a,0.540593934643964,1.0,1.0,0.8974254431455134,0.0,1.0,1.0
fefc295622155532,0.5409006906099098,1.0,1.0,0.8981616574637834,0.0,1.0,1.0
87a12c9888c75e21,0.542154212536587,1.0,1.0,0.9011701100878088,0.0,1.0,1.0
1e92a7ac3d645cdd,0.5423207351321376,1.0,1.0,0.9015697643171304,0.0,1.0,1.0
237b75204e495145,0.5426475469552848,1.0,1.0,0.9023541126926836,0.0,1.0,1.0
b2f8e3b0a7a1565e,0.543600330125752,1.0,1.0,0.904640792301805,0.0,1.0,1.0
313a7548b23b5b8f,0.5447712685919835,1.0,1.0,0.9074510446207604,0.0,1.0,1.0
9e522849163c53b8,0.5455249595867367,1.0,1.0,0.9092599030081682,0.0,1.0,1.0
86f80cbf4c6b5e50,0.5470730388214039,1.0,1.0,0.9129752931713694,0.0,1.0,1.0
d151cc1bccd958d3,0.547787545047441,1.0,1.0,0.9146901081138584,0.0,1.0,1.0
6289749098c55328,0.5488172972480828,1.0,1.0,0.9171615133953988,0.0,1.0,1.0
1677503060a95d4a,0.5488427373953267,1.0,1.0,0.9172225697487842,0.0,1.0,1.0
afd632f043e35a49,0.549359569956144,1.0,1.0,0.9184629678947456,0.0,1.0,1.0
53f754a75b955383,0.5530408717156746,1.0,1.0,0.9272980921176192,0.0,1.0,1.0
d1408323ef2357be,0.5532169563528094,1.0,1.0,0.9277206952467424,0.0,1.0,1.0
75f8f9a90db75078,0.5540168402566866,1.0,1.0,0.9296404166160478,0.0,1.0,1.0
1961d1075a085a1d,0.5544357108245697,1.0,1.0,0.9306457059789672,0.0,1.0,1.0
bbc8e4799fe85548,0.5554022174260891,1.0,1.0,0.9329653218226136,0.0,1.0,1.0
33bfb486ff965e4b,0.5555363394010836,1.0,1.0,0.9332872145626006,0.0,1.0,1.0
4c83b81ddcc757b1,0.5570841417691276,1.0,1.0,0.9370019402459062,0.0,1.0,1.0
c75331b9d30957a1,0.5573360155786264,1.0,1.0,0.9376064373887036,0.0,1.0,1.0
376450d3edc951fc,0.5577788948041001,1.0,1.0,0.9386693475298404,0.0,1.0,1.0
815153cb27f95a7c,0.5605230939010648,1.0,1.0,0.9452554253625556,0.0,1.0,1.0
150bfebecc525d57,0.5610375073724121,1.0,1.0,0.946490017693789,0.0,1.0,0.5
c493172b908c5df9,0.561972151282493,1.0,1.0,0.9487331630779832,0.0,1.0,1.0
3b36add3be02517e,0.563897395115296,1.0,1.0,0.9533537482767104,0.0,1.0,1.0
4fc373052fb55899,0.5654010160296964,1.0,1.0,0.9569624384712716,0.0,1.0,0.5
dfe53c7f74e5554c,0.5673020450662157,1.0,1.0,0.961524908158918,0.0,1.0,1.0
d76955208924513a,0.5677136223761335,1.0,1.0,0.9625126937027204,0.0,1.0,1.0
d7c78dbb6fb25194,0.5690407761973747,1.0,1.0,0.9656978628736992,0.0,1.0,1.0
ffed00245f3f5d00,0.5692608059161939,1.0,1.0,0.9662259341988654,0.0,1.0,1.0
ff66468144595101,0.5699240442681937,1.0,1.0,0.9678177062436648,0.0,1.0,1.0
ddd6640cba7e584c,0.5716083066311924,1.0,1.0,0.971859935914862,0.0,1.0,1.0
ba8f7c5757365a36,0.5725485907323539,1.0,1.0,0.9741166177576494,0.0,1.0,1.0
9820fb92380b522b,0.5742236043770306,1.0,1.0,0.9781366505048732,0.0,1.0,0.5
6b4cf0c1208155f5,0.5743900847443278,1.0,1.0,0.9785362033863868,0.0,1.0,1.0
e0b92501aa5051b1,0.5752634048031001,1.0,1.0,0.9806321715274404,0.0,1.0,1.0
9cf612ff6e4f5bd5,0.5761063901154038,1.0,1.0,0.9826553362769692,0.0,1.0,0.0
57177f12c7045c13,0.5779545130889624,1.0,1.0,0.9870908314135096,0.0,1.0,1.0
4104c86ea5425c40,0.5782321211976889,1.0,1.0,0.9877570908744532,0.0,1.0,1.0
8e9e20dde3ed5f0d,0.5793194954988502,1.0,1.0,0.9903667891972404,0.0,1.0,1.0
000d6961709c5904,0.5812036889165939,1.0,1.0,0.9948888533998254,0.0,1.0,1.0
a305b24487775cfc,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
76a07493339e5e81,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
7c94fd89afb95a88,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
4f8d9bfa869553bb,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
f1bd1724d07957cc,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
dded75c35039515f,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
c9f514edbbb55dd9,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
6e983b745cb9535b,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
b84056c4268153fb,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
cf0aec572cdd543e,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
7d99843a72555dd3,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
ef81756601bc569f,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
a9c9765a005351b9,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
d0785c050c1350e7,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
e4f34d35c8fd5fd2,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
54fbc5743190519c,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
d961e40cb8185341,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
1ed8702288c15895,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
70bf5f0d100d580f,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
aa2c4edb15d45c84,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
ce3ff067f10b526b,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
f1dabe118a6955d6,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
d559cac76f5a5a7d,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
385e44b3382350f1,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
80ea2a91b1845071,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
9b7108902e7158d6,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
0ffcae2811b257ee,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
83d03e995ce55e9b,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
1fc2b1630a0e5c53,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
a93fa981f60d50af,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
5795e118157f528f,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
fe703fbf263151f2,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
c766d336f81858c5,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
1e78181bb1c150e4,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
1b439c269a83590c,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
39b5d00781925b16,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
702320a088cf5d53,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
177b58cd935356f2,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
4cdef6ce55a7542b,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.5
5cb436b6276f59ae,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
f2033bf66332541b,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
72be63ed04f15f97,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
1b4499d988b052ce,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.5
c7ef706bfbef5f7c,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
ed1ae68f8c0f5f3a,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
a425dd8a1b5552db,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
526a568a22795441,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
ce82b44e8dfd5e1d,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
936c2cf5b8345663,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.5
8486dcafaee75d76,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
850551ecc7a35ebf,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
f53ece8c1cb9562c,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
22c1a51ffc1f5022,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
16e5aafc056f5e1e,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
ac5327106349541c,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
5cd75b90a44e5a65,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
c3ace87d2f985eaa,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
e3ee34ba4c0c59fd,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
28113a97a08b5ff1,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
84409129e8075bca,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.5
8feb2ae5cc2451c3,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
81f6d1d0bc835cb3,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
a05ccb0dca555526,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
ec64154dcf525edb,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
d9b577262eed5ceb,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
0eb7dda83bbe5fb2,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
6adef8f2b0795473,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
e5dd6a4462dd5e29,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
83c72c93de355a6b,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
624602ce65455c07,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
a25c025ea58d5409,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
fa6480e0a896514c,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
e1d5cb7ac38f5038,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
4c5164f4b17d5581,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
310fcecd57a95e06,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
77919997d5c352d8,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
d514826bdd045d68,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
3a0e2f53c9585e94,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
ac2da3da332b5a04,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
d68c7a7e02265029,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
dc207d97e04f5ce1,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
f5f55c1132d75fa7,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
fd9ae566c34f5acd,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
32dd24533788546c,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
9e3c4f7d62315b95,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
c08100986326547c,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
b1ae78ae6e005119,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
e88e44d720f65e0e,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
2352a994954555ba,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
61a236d173ef5055,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
4f61c0897822586c,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
6fb8d5597c8c5881,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
45e9a0bc222452bf,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
0000548db87959c2,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
e59a5171c33c5af9,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
a4f91ed474295f00,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
d90cd23a434f5c55,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
398326681cd7500a,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
8a1fa33cd5d45d48,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
b2e27f20100b54ba,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
876aec35f98a5280,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
0d6296a5295a5835,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
4b55193d36c35e4a,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
eb72736f2edf5380,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
c42677f7e56f5c3f,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
625a015c1f7c5170,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
ccc2b2377fea5191,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
152679f2edce5c73,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
c091585789c859db,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
76b708c365e45536,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
f7c57baf089e561b,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
54e010de01625177,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
dc145331696d5400,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
62eac0a6b7e05fbf,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
09436f14d3185748,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
8c9e3fd944c051e3,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
9f841033bc335965,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
15f703b63e545d42,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
18649e595e7b51ab,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
84d10a502c1b5a74,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
3d0c780c0aba552e,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
92aea46cab86531b,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.5
41c7edfd989451cf,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
ab40048b88b257c3,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
b62d1a9194025d38,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
a02d58c7e9ee50f5,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
1b5521472b795718,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
59c8fb57fe4058ea,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
985e562ded345da4,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
cdc9d2e591cc552c,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
04fbbb5817255f30,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.5
a978cd72e68155b1,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
80199eddf2cc590f,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
e5c10d26102f51e3,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
20911cdf7e285a63,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
2f6b9bbb16cb59ba,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
7c04e29efc0c5e46,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
313756e5fc655c0e,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
ebe1b48a47f356a4,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
7444ae8aea51554e,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
771c4e378bef58e4,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
9191f3f8644d50cb,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
517530489c455086,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0
9a1d23e8ed1b5837,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
fe2270288c1d5628,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0
580a10ad9ad55a5d,0.5914026224567067,1.0,1.0,0.0193662938960962,1.0,1.0,1.0
0802a51b0a1d512c,0.6294925762980391,1.0,1.0,0.110782183115294,1.0,1.0,1.0
6c76134176255a21,0.6378602610361213,1.0,1.0,0.130864626486691,1.0,1.0,1.0
502fadfdde3554b2,0.6395184871412843,1.0,1.0,0.1348443691390825,1.0,1.0,1.0
c89f33e9f07d5aa8,0.6429062441915282,1.0,1.0,0.1429749860596675,1.0,1.0,1.0
592f536375e755b6,0.6454780110290776,1.0,1.0,0.1491472264697863,1.0,1.0,1.0
c79ab4c1abcb56fa,0.6471288256729587,1.0,1.0,0.1531091816151007,1.0,1.0,1.0
23d647e77f2d515e,0.6509059413564191,1.0,1.0,0.1621742592554058,1.0,1.0,1.0
572e6c81e32958f2,0.6610787145965268,1.0,1.0,0.1865889150316641,1.0,1.0,1.0
3e1daba01cbe5973,0.6613802685841157,1.0,1.0,0.1873126446018777,1.0,1.0,1.0
6a9642ab1a745aac,0.6630159174156651,1.0,1.0,0.1912382017975962,1.0,1.0,1.0
68ba851239655c3a,0.6633492476870609,1.0,1.0,0.1920381944489461,1.0,1.0,1.0
663c00bac2e05721,0.6643307336275687,1.0,1.0,0.1943937607061647,1.0,1.0,1.0
52d9d533ca4e5980,0.6653622697861589,1.0,1.0,0.1968694474867812,1.0,1.0,1.0
aeea0bc96b5255e9,0.6715154385840906,1.0,1.0,0.2116370526018174,1.0,1.0,1.0
fb2402a506065225,0.673428167339731,1.0,1.0,0.2162276016153544,1.0,1.0,1.0
351226f263825b4b,0.6737526710490706,1.0,1.0,0.2170064105177693,1.0,1.0,1.0
b474c79361415cb0,0.6747149079793857,1.0,1.0,0.2193157791505258,1.0,1.0,1.0
a44db880afe95be7,0.6783229494240782,1.0,1.0,0.2279750786177876,1.0,1.0,1.0
ca4be8d422eb5f56,0.6786978932487759,1.0,1.0,0.2288749437970622,1.0,1.0,1.0
d1ef1e42fa15573d,0.681906856292704,1.0,1.0,0.2365764551024893,1.0,1.0,1.0
520c2defbbc958a0,0.6821892005079118,1.0,1.0,0.237254081218988,1.0,1.0,1.0
9c193ab1a07454e3,0.6842566416454531,1.0,1.0,0.2422159399490873,1.0,1.0,1.0
dac5a6aa183b5e73,0.6850075871090997,1.0,1.0,0.2440182090618393,1.0,1.0,1.0
98e3abe2a38c5156,0.6851398420348117,1.0,1.0,0.2443356208835483,1.0,1.0,1.0
53f8bc4012fe5f29,0.6876482284583622,1.0,1.0,0.2503557483000692,1.0,1.0,1.0
3f31d5d096f957c9,0.6882132363434565,1.0,1.0,0.2517117672242958,1.0,1.0,1.0
999785384adc5afe,0.690310058733445,1.0,1.0,0.2567441409602677,1.0,1.0,1.0
afbf82af256b5711,0.6914995788510317,1.0,1.0,0.2595989892424762,1.0,1.0,1.0
ac019d81388056be,0.6930000837737511,1.0,1.0,0.2632002010570025,1.0,1.0,1.0
4ccdd6c153335a2b,0.693867722806786,1.0,1.0,0.2652825347362861,1.0,1.0,1.0
8848228852a65400,0.6994811189889889,1.0,1.0,0.2787546855735733,1.0,1.0,1.0
83e895f722575452,0.7047218236921663,1.0,1.0,0.2913323768611991,1.0,1.0,1.0
3d37ed78124057a1,0.7056996635044671,1.0,1.0,0.2936791924107213,1.0,1.0,1.0
afbbcee34f1850fd,0.7060127895381756,1.0,1.0,0.2944306948916216,1.0,1.0,1.0
2c0f41d407295efa,0.7066735453690428,1.0,1.0,0.2960165088857029,1.0,1.0,1.0
3502b30911d75ed8,0.7078643810110679,1.0,1.0,0.298874514426563,1.0,1.0,1.0
e511376fdf3250e5,0.7102074028635735,1.0,1.0,0.3044977668725762,1.0,1.0,1.0
d745bef1cebc52e7,0.7102995858183156,1.0,1.0,0.3047190059639573,1.0,1.0,1.0
63fd66d1098f5c53,0.7114427289750852,1.0,1.0,0.3074625495402045,1.0,1.0,1.0
cfc12b02334c5a15,0.7128059016434176,1.0,1.0,0.3107341639442023,1.0,1.0,1.0
e456e929ecb85b07,0.7131210978126751,1.0,1.0,0.3114906347504201,1.0,1.0,1.0
4faa4706a50958e2,0.7144767603866936,1.0,1.0,0.3147442249280648,1.0,1.0,1.0
476ad53b78325ef2,0.7153474960234364,1.0,1.0,0.3168339904562471,1.0,1.0,1.0
abb2ccc5501c58f3,0.715759890373722,1.0,1.0,0.3178237368969328,1.0,1.0,1.0
b7c371d55ca65cf8,0.7165189277475993,1.0,1.0,0.3196454265942382,1.0,1.0,1.0
440690fa94cb50d5,0.7165606813364184,1.0,1.0,0.3197456352074042,1.0,1.0,1.0
2e1d4bde0a16514b,0.7169495986392498,1.0,1.0,0.3206790367341997,1.0,1.0,1.0
afa8102c20685ec5,0.7197493390847173,1.0,1.0,0.3273984138033216,1.0,1.0,1.0
5f09eaa4509f5997,0.7203458715223121,1.0,1.0,0.328830091653549,1.0,1.0,1.0
1ff00d6929bb5569,0.7203740655803675,1.0,1.0,0.3288977573928822,1.0,1.0,1.0
5bc7217fee5c5fc5,0.7268476745089423,1.0,1.0,0.3444344188214614,1.0,1.0,1.0
f289e368449b517b,0.7279060927637501,1.0,1.0,0.3469746226330001,1.0,1.0,1.0
5041cdf76ecb5ee7,0.728588461573518,1.0,1.0,0.3486123077764433,1.0,1.0,1.0
83a4e663032f5c9a,0.7300238150127663,1.0,1.0,0.3520571560306389,1.0,1.0,1.0
fe4bac0ae9bc5639,0.7304721320970118,1.0,1.0,0.3531331170328283,1.0,1.0,1.0
b0598da891205aa3,0.7305029080191522,1.0,1.0,0.3532069792459654,1.0,1.0,1.0
